Date,ET(mm/day)
20831027,1.3429352
20831028,1.4440796
20831029,1.5729692
20831030,1.5002033
20831031,1.1489446
20831101,1.5943681
20831102,1.114229
20831103,1.0915979
20831104,1.2619406
20831105,1.1212628
20831106,0.7179004
20831107,1.1240834
20831108,1.4941686
20831109,0.98013622
20831110,1.6687315
20831111,1.0959724
20831112,1.1440648
20831113,1.2309649
20831114,0.86994237
20831115,1.1310555
20831116,1.2458735
20831117,1.0257856
20831118,1.0994775
20831119,1.6500568
20831120,1.1449149
20831121,0.98848099
20831122,1.0645858
20831123,1.5384007
20831124,1.1673914
20831125,0.88195896
20831126,0.93381834
20831127,0.75089347
20831128,1.5421816
20831129,1.1050205
20831130,1.1511993
20831201,1.2238487
20831202,1.1906704
20831203,0.57187957
20831204,1.0570112
20831205,1.2007904
20831206,0.81677079
20831207,1.3137531
20831208,1.093035
20831209,0.91796476
20831210,1.0839282
20831211,1.2429693
20831212,1.2053877
20831213,0.81390852
20831214,1.3572217
20831215,1.5438567
20831216,1.1932262
20831217,0.85337073
20831218,1.1143138
20831219,0.96485323
20831220,0.94307911
20831221,1.0468656
20831222,1.0726779
20831223,0.910155
20831224,1.2082007
20831225,1.2034065
20831226,1.1971188
20831227,0.93774766
20831228,1.0309794
20831229,1.0184007
20831230,1.16942
20831231,0.83272791
20840101,1.1090349
20840102,0.63580173
20840103,1.006495
20840104,1.2173824
20840105,0.78332263
20840106,0.94793719
20840107,1.2744598
20840108,1.1971908
20840109,1.131243
20840110,1.3006047
20840111,1.3100204
20840112,0.31084391
20840113,1.0133457
20840114,0.59298486
20840115,0.83159393
20840116,0.97513938
20840117,1.1901214
20840118,0.37482452
20840119,0.68160093
20840120,0.81826419
20840121,0.93635958
20840122,1.0855999
20840123,1.0904282
20840124,1.0487818
20840125,0.82535481
20840126,0.8194418
20840127,1.2333471
20840128,0.72471237
20840129,1.0938398
20840130,0.91588426
20840131,1.2586272
20840201,1.0493932
20840202,0.99516952
20840203,1.0474608
20840204,1.1464412
20840205,0.5983128
20840206,0.74877298
20840207,1.0593567
20840208,1.0377769
20840209,1.0898712
20840210,0.89644569
20840211,1.3046238
20840212,0.97262424
20840213,1.1028149
20840214,1.3680992
20840215,0.76426905
20840216,1.1413224
20840217,0.94207734
20840218,1.080402
20840219,1.3720579
20840220,0.63715857
20840221,0.7354641
20840222,0.99228746
20840223,0.65679026
20840224,1.1812693
20840225,1.1275146
20840226,1.1986926
20840227,1.0584474
20840228,0.74021316
20840229,0.67504805
20840301,0.65385193
20840302,0.89460409
20840303,1.1245261
20840304,1.1410515
20840305,1.0412846
20840306,1.2966554
20840307,1.1088779
20840308,0.81950814
20840309,1.1935192
20840310,0.97933006
20840311,1.0931089
20840312,1.0103664
20840313,0.61541861
20840314,1.0442544
20840315,0.9823392
20840316,0.82730359
20840317,1.3883474
20840318,1.3618822
20840319,1.3484167
20840320,1.3877275
20840321,0.93790197
20840322,0.9346078
20840323,0.51896596
20840324,0.62293518
20840325,1.0538198
20840326,1.5920266
20840327,0.93385255
20840328,0.95535111
20840329,1.0187683
20840330,0.98817611
20840331,1.3129514
20840401,1.6081088
20840402,1.7507607
20840403,1.2778957
20840404,1.2542974
20840405,0.74028271
20840406,1.4976553
20840407,1.1869477
20840408,1.4345965
20840409,1.7581702
20840410,1.4491087
20840411,1.4968436
20840412,1.1554878
20840413,1.4516534
20840414,1.8063794
20840415,0.25763071
20840416,1.3136897
20840417,1.167811
20840418,1.1577898
20840419,0.95282179
20840420,0.56433749
20840421,1.2026628
20840422,1.58351
20840423,1.2040101
20840424,1.7186871
20840425,1.6993693
20840426,1.8183721
20840427,1.280682
20840428,0.99863863
20840429,0.93273336
20840430,0.89695704
20840501,1.9280308
20840502,1.9397483
20840503,2.2978635
20840504,2.6606359
20840505,3.0273616
20840506,2.2630074
20840507,2.0484641
20840508,2.3237262
20840509,3.3606353
20840510,3.4615982
20840511,2.1964192
20840512,1.9225519
20840513,2.6317136
20840514,3.0394204
20840515,2.1681569
20840516,3.4906602
20840517,3.5090075
20840518,3.1386046
20840519,3.6250865
20840520,3.3115561
20840521,2.169842
20840522,2.9426243
20840523,3.2164347
20840524,3.6133225
20840525,3.643579
20840526,3.3400142
20840527,2.9348669
20840528,3.1288257
20840529,3.795788
20840530,4.3059559
20840531,2.9320378
20840601,3.6956744
20840602,3.6312675
20840603,4.2415094
20840604,3.3730483
20840605,3.4125652
20840606,4.2709966
20840607,4.2656274
20840608,4.8135009
20840609,3.6554306
20840610,3.5868111
20840611,3.6661577
20840612,4.8931761
20840613,4.4204216
20840614,3.6687748
20840615,3.5034609
20840616,4.2191458
20840617,4.510745
20840618,3.4306624
20840619,3.6029692
20840620,3.199923
20840621,3.7143428
20840622,4.1739097
20840623,3.997637
20840624,3.8634114
20840625,3.498132
20840626,3.2761869
20840627,3.7333488
20840628,3.7485023
20840629,3.8662856
20840630,3.704469
20840701,4.2405934
20840702,4.1573572
20840703,4.1946144
20840704,3.850683
20840705,4.5349922
20840706,3.9987051
20840707,3.4291217
20840708,3.6243622
20840709,4.3208642
20840710,4.5323658
20840711,4.5266371
20840712,4.0264015
20840713,3.7055991
20840714,3.9808793
20840715,4.313952
20840716,3.6534586
20840717,3.9282722
20840718,4.0301194
20840719,3.8842869
20840720,3.9496536
20840721,3.7660291
20840722,4.1557431
20840723,1.2332504
20840724,1.7840458
20840725,2.3142083
20840726,1.1467001
20840727,3.0450318
20840728,3.0771494
20840729,2.4240215
20840730,0.94916713
20840731,2.4733763
20840801,2.1701257
20840802,2.6542637
20840803,2.1165209
20840804,1.8885955
20840805,2.4741504
20840806,2.5030465
20840807,2.5314548
20840808,2.647326
20840809,2.4257028
20840810,2.4396856
20840811,2.6211848
20840812,2.1860518
20840813,2.2022099
20840814,2.4993205
20840815,2.7468762
20840816,2.825485
20840817,3.3428862
20840818,3.1675227
20840819,3.4501586
20840820,3.0552142
20840821,3.6976502
20840822,3.562897
20840823,3.0441732
20840824,3.967684
20840825,3.4872708
20840826,4.0113821
20840827,3.8263981
20840828,3.4861422
20840829,2.8597202
20840830,4.0389981
20840831,3.8667486
20840901,2.9976416
20840902,3.0443146
20840903,3.5060515
20840904,3.8093667
20840905,1.9991746
20840906,3.4022727
20840907,2.7688258
20840908,1.9658604
20840909,1.6518698
20840910,1.3310304
20840911,2.343025
20840912,1.3247813
20840913,1.8671337
20840914,2.2841966
20840915,1.0164057
20840916,0.53280121
20840917,1.2204057
20840918,2.0418477
20840919,1.9158584
20840920,1.1474583
20840921,1.7485679
20840922,1.3148952
20840923,0.90781939
20840924,0.84257108
20840925,1.0549062
20840926,1.3792866
20840927,1.8079776
20840928,0.86505854
20840929,0.31764483
20840930,0.35955402
20841001,0.49514744
20841002,0.98672241
20841003,1.8529536
20841004,1.5254577
20841005,0.53741491
20841006,1.1197153
20841007,1.0290427
20841008,1.0172535
20841009,0.35105443
20841010,0.55711192
20841011,0.69519377
20841012,1.3401906
20841013,1.6569149
20841014,1.7775955
20841015,1.3017986
20841016,1.7024105
20841017,1.2292101
20841018,1.6029905
20841019,1.8327922
20841020,1.9810785
20841021,1.3991817
20841022,1.4937465
20841023,1.5296655
20841024,1.2242259
20841025,1.6579376
20841026,0.46986344
20841027,0.46390843
20841028,1.2752367
20841029,1.2459079
20841030,0.60350043
20841031,0.97610337
20841101,1.1143502
20841102,1.3305759
20841103,1.6667494
20841104,0.69132841
20841105,0.43035418
20841106,0.86003017
20841107,1.0094092
20841108,1.2594064
20841109,0.99625003
20841110,1.5654681
20841111,1.6967127
20841112,1.0851023
20841113,1.5622212
20841114,1.0255333
20841115,0.52102125
20841116,0.68953341
20841117,1.1419482
20841118,1.38764
20841119,1.3293014
20841120,1.256442
20841121,1.1868224
20841122,0.24316221
20841123,1.1744316
20841124,1.4013448
20841125,1.0800756
20841126,1.0642147
20841127,0.82846671
20841128,1.0533651
20841129,1.0341015
20841130,1.2367281
20841201,1.4323134
20841202,1.7204517
20841203,1.3190122
20841204,1.1085632
20841205,1.2836998
20841206,1.1345654
20841207,1.2255841
20841208,1.0928732
20841209,1.1492554
20841210,0.97708547
20841211,1.4576814
20841212,0.80761641
20841213,0.87488472
20841214,1.328841
20841215,0.90797412
20841216,1.1604786
20841217,0.77278244
20841218,0.90795165
20841219,0.71707028
20841220,1.0685668
20841221,0.61495137
20841222,0.56166029
20841223,0.81854683
20841224,0.97612929
20841225,0.63716841
20841226,1.124841
20841227,1.002847
20841228,1.0852673
20841229,1.0259837
20841230,1.1655716
20841231,1.2552043
20850101,1.2378026
20850102,0.59719801
20850103,0.84910655
20850104,0.69884461
20850105,1.2644178
20850106,1.1229808
20850107,1.1249268
20850108,0.80460554
20850109,0.82771462
20850110,0.9170416
20850111,0.94931626
20850112,1.2690475
20850113,1.1550689
20850114,1.1652014
20850115,0.51633286
20850116,1.1267202
20850117,0.61825377
20850118,0.74617636
20850119,0.91262406
20850120,0.90351772
20850121,1.0314146
20850122,1.0157832
20850123,1.0372262
20850124,1.0084701
20850125,1.1540853
20850126,1.1625202
20850127,1.2627683
20850128,0.50104165
20850129,1.1001446
20850130,0.87847483
20850131,0.9339003
20850201,1.0212196
20850202,0.87180001
20850203,0.86665034
20850204,0.90303415
20850205,1.5145749
20850206,0.96026385
20850207,1.3374743
20850208,0.69668514
20850209,1.0038568
20850210,1.0580803
20850211,1.1553727
20850212,1.2426258
20850213,0.57438457
20850214,0.705176
20850215,1.1737902
20850216,1.2589962
20850217,1.1842867
20850218,0.66480082
20850219,0.93116254
20850220,1.1812179
20850221,0.90060604
20850222,0.86396885
20850223,0.67711747
20850224,1.2635056
20850225,1.2116655
20850226,0.66171271
20850227,1.0530123
20850228,1.2361414
20850301,0.20117494
20850302,1.0432922
20850303,1.2346895
20850304,1.5435543
20850305,1.2004557
20850306,1.0204329
20850307,0.79961854
20850308,1.0048019
20850309,0.2919054
20850310,1.0088005
20850311,1.236205
20850312,0.97688246
20850313,1.3716042
20850314,1.246863
20850315,1.259608
20850316,1.0076394
20850317,0.72203106
20850318,1.0806698
20850319,0.93770283
20850320,1.3336133
20850321,0.64286178
20850322,0.34588835
20850323,1.1781421
20850324,1.4257485
20850325,0.43064421
20850326,1.5523854
20850327,1.0111823
20850328,1.2932519
20850329,1.3183899
20850330,0.24135363
20850331,0.64387149
20850401,1.8516762
20850402,0.69994175
20850403,0.9310028
20850404,1.4744893
20850405,1.1514661
20850406,1.3443284
20850407,1.3098319
20850408,1.6530262
20850409,1.6330708
20850410,0.79169172
20850411,1.8242404
20850412,1.4587427
20850413,1.1613578
20850414,1.1254158
20850415,1.7302082
20850416,0.5109396
20850417,0.6564678
20850418,1.1790117
20850419,1.1422379
20850420,1.8300074
20850421,1.7347158
20850422,1.2044924
20850423,1.4676552
20850424,1.044647
20850425,1.075247
20850426,2.4936996
20850427,1.7350086
20850428,1.1891552
20850429,0.87393856
20850430,0.84454477
20850501,1.0745807
20850502,1.6420784
20850503,2.0494304
20850504,1.1475718
20850505,1.7440163
20850506,1.9445446
20850507,1.9667541
20850508,1.7636063
20850509,1.813399
20850510,1.9582299
20850511,1.9993455
20850512,1.9737734
20850513,1.5419171
20850514,1.1681308
20850515,1.1561781
20850516,1.7822695
20850517,1.7734202
20850518,2.2356696
20850519,2.0381706
20850520,2.3762994
20850521,2.2294278
20850522,2.0904443
20850523,1.9995974
20850524,2.3135061
20850525,1.6970552
20850526,1.5678248
20850527,2.549165
20850528,1.9962717
20850529,2.2239633
20850530,2.0446045
20850531,2.136163
20850601,2.6104491
20850602,2.606117
20850603,2.15535
20850604,2.614814
20850605,2.5571337
20850606,2.9484456
20850607,3.3308611
20850608,3.1261935
20850609,2.7246993
20850610,3.3842463
20850611,3.7449453
20850612,3.7706063
20850613,2.7212119
20850614,3.0744033
20850615,3.5741026
20850616,3.9595397
20850617,4.0728192
20850618,3.6477926
20850619,3.1672518
20850620,3.8162777
20850621,3.7071884
20850622,3.2509825
20850623,4.1051373
20850624,3.4530497
20850625,3.900754
20850626,3.2352741
20850627,3.8173881
20850628,3.644444
20850629,3.4687536
20850630,2.7294583
20850701,2.3466389
20850702,2.6224618
20850703,3.1603298
20850704,3.0603633
20850705,3.4643385
20850706,3.5568781
20850707,3.8619406
20850708,3.3392758
20850709,3.4626734
20850710,3.6101909
20850711,3.5826023
20850712,3.419003
20850713,3.3759925
20850714,3.6008468
20850715,3.356061
20850716,2.6095071
20850717,3.2141516
20850718,3.3194058
20850719,3.5153077
20850720,3.8537631
20850721,4.1759362
20850722,4.4850159
20850723,3.9484298
20850724,4.4378448
20850725,4.2474742
20850726,4.1469307
20850727,3.9763451
20850728,3.8195643
20850729,4.3985658
20850730,4.3282413
20850731,4.4163094
20850801,3.2479799
20850802,3.5763271
20850803,3.4839132
20850804,3.9808807
20850805,3.9479969
20850806,3.9121747
20850807,2.9448745
20850808,2.7670622
20850809,3.581517
20850810,2.9553814
20850811,2.6414657
20850812,2.0236256
20850813,3.3166966
20850814,2.2777555
20850815,2.3567488
20850816,3.4494996
20850817,1.1717415
20850818,2.2246568
20850819,2.8551333
20850820,3.250762
20850821,2.3711846
20850822,2.5433869
20850823,1.7222575
20850824,1.5698143
20850825,2.6053627
20850826,2.1125646
20850827,2.0604792
20850828,2.2287645
20850829,2.5516446
20850830,2.5184801
20850831,2.4172544
20850901,1.4575682
20850902,1.2067468
20850903,2.0194869
20850904,2.0205529
20850905,2.0574481
20850906,1.7761526
20850907,1.6140232
20850908,1.3605112
20850909,0.97639841
20850910,1.57812
20850911,1.8444456
20850912,1.2537849
20850913,1.0560973
20850914,0.69046414
20850915,1.8394345
20850916,2.0517199
20850917,1.5914356
20850918,1.4530127
20850919,1.6868286
20850920,1.6663368
20850921,1.2024031
20850922,1.4303567
20850923,1.5418011
20850924,1.6916002
20850925,0.81726032
20850926,1.4223856
20850927,1.5856298
20850928,1.9774225
20850929,1.7978946
20850930,1.9330511
20851001,0.89911747
20851002,0.69966763
20851003,1.5188164
20851004,1.8120579
20851005,0.83494812
20851006,1.2901788
20851007,1.351216
20851008,1.2000154
20851009,1.3444345
20851010,1.2871239
20851011,1.3357756
20851012,1.778962
20851013,1.3536501
20851014,1.4402571
20851015,0.22318402
20851016,0.96694708
20851017,1.2980427
20851018,1.0104456
20851019,1.1018859
20851020,1.4621464
20851021,1.8789852
20851022,1.4071386
20851023,0.76780415
20851024,0.92102009
20851025,1.1879916
20851026,1.3868531
20851027,1.3968519
20851028,1.6465592
20851029,1.3013017
20851030,0.90002662
20851031,0.21351232
20851101,1.1217387
20851102,0.91554564
20851103,1.6007718
20851104,1.3811792
20851105,0.67552257
20851106,0.95247072
20851107,1.241309
20851108,0.89139414
20851109,1.2932203
20851110,1.509261
20851111,1.1728874
20851112,1.3139384
20851113,0.8769359
20851114,1.5211533
20851115,1.4131993
20851116,1.3883661
20851117,1.3712709
20851118,1.3231419
20851119,1.3000175
20851120,1.0344872
20851121,1.0444592
20851122,0.89683288
20851123,1.1113586
20851124,1.1725358
20851125,1.2774785
20851126,1.3883293
20851127,0.89739299
20851128,1.2350824
20851129,1.5393007
20851130,1.0848211
20851201,1.3807812
20851202,1.2195305
20851203,0.46746886
20851204,1.0952178
20851205,1.0830405
20851206,1.1019989
20851207,0.58706391
20851208,0.49476174
20851209,1.3132564
20851210,0.35696578
20851211,0.93877172
20851212,1.2688814
20851213,1.0149647
20851214,1.1570295
20851215,1.0704992
20851216,1.4004277
20851217,1.301542
20851218,1.2809267
20851219,1.1603011
20851220,1.1826361
20851221,1.0491607
20851222,1.2789726
20851223,1.1974874
20851224,1.0541625
20851225,1.1367589
20851226,1.3242781
20851227,0.9843241
20851228,1.340794
20851229,1.0485383
20851230,1.0272851
20851231,1.0880462
20860101,1.2021811
20860102,0.30418688
20860103,1.0717325
20860104,1.257848
20860105,0.74348664
20860106,0.3957212
20860107,0.87099254
20860108,1.2796191
20860109,1.4529587
20860110,1.3375468
20860111,1.0401951
20860112,0.61785758
20860113,0.68780243
20860114,1.1234401
20860115,0.88035005
20860116,0.73382479
20860117,0.93797266
20860118,1.1400476
20860119,1.0100489
20860120,1.1282879
20860121,0.64901882
20860122,0.96133596
20860123,1.0862068
20860124,1.0533663
20860125,0.33053407
20860126,0.91305918
20860127,1.1107557
20860128,0.68516225
20860129,0.98175871
20860130,0.82631028
20860131,0.7883895
20860201,0.98381883
20860202,1.2710443
20860203,1.2834463
20860204,1.115579
20860205,0.90420008
20860206,1.216632
20860207,1.2763547
20860208,0.8256703
20860209,1.0365531
20860210,1.0212539
20860211,1.1594591
20860212,1.2828364
20860213,1.2399981
20860214,1.0185608
20860215,0.82191283
20860216,0.35833856
20860217,1.0168593
20860218,1.0324147
20860219,1.3530467
20860220,1.3654282
20860221,1.2767807
20860222,1.4264456
20860223,0.75717336
20860224,0.64686435
20860225,0.72649467
20860226,1.0258319
20860227,1.1123968
20860228,1.1702201
20860301,0.49664807
20860302,0.80355459
20860303,1.099239
20860304,1.3797879
20860305,1.0125819
20860306,1.3156552
20860307,1.5589229
20860308,1.3246773
20860309,1.5962471
20860310,1.0900829
20860311,0.91408306
20860312,1.0545863
20860313,1.0273989
20860314,1.4500169
20860315,0.86825055
20860316,0.98745883
20860317,1.2533702
20860318,0.47154552
20860319,0.72701532
20860320,0.28091368
20860321,1.4727464
20860322,1.5736572
20860323,1.0578125
20860324,1.3836416
20860325,1.9166577
20860326,1.1339778
20860327,1.0753162
20860328,1.1349829
20860329,1.1656721
20860330,0.92738819
20860331,1.071449
20860401,1.5456282
20860402,0.78548867
20860403,1.253648
20860404,1.5490055
20860405,1.3739603
20860406,1.2576296
20860407,1.7455758
20860408,1.1781242
20860409,1.277422
20860410,0.37584367
20860411,1.1285437
20860412,1.148097
20860413,1.5419035
20860414,1.2114818
20860415,0.95961142
20860416,1.1988424
20860417,1.2383689
20860418,1.1348974
20860419,1.5130663
20860420,1.3605305
20860421,1.3390762
20860422,1.3310472
20860423,0.99294752
20860424,1.0382257
20860425,0.8020103
20860426,0.69825214
20860427,1.1072549
20860428,1.0916978
20860429,1.3439018
20860430,1.2657375
20860501,1.5099969
20860502,1.4723277
20860503,1.1133406
20860504,1.0928015
20860505,0.96060246
20860506,1.6087407
20860507,2.0706718
20860508,1.8244121
20860509,1.3944653
20860510,1.5411016
20860511,2.1229653
20860512,1.7641793
20860513,1.5839317
20860514,1.3082601
20860515,1.4710819
20860516,1.0299399
20860517,1.9758112
20860518,1.7639076
20860519,2.021275
20860520,2.1188126
20860521,1.8066742
20860522,2.0059378
20860523,2.6765332
20860524,2.2354269
20860525,2.1720948
20860526,2.4912837
20860527,2.2351522
20860528,1.7693107
20860529,1.340844
20860530,1.6545666
20860531,2.3303502
20860601,3.0710676
20860602,3.3960693
20860603,3.1982157
20860604,1.4935707
20860605,2.2491894
20860606,3.322849
20860607,3.6861892
20860608,3.2510071
20860609,1.8761779
20860610,2.7771459
20860611,3.1506364
20860612,2.9903255
20860613,2.8588974
20860614,2.4443235
20860615,3.4815352
20860616,3.5114183
20860617,3.6598842
20860618,2.7476625
20860619,3.1330314
20860620,2.8843315
20860621,3.4236195
20860622,3.3106728
20860623,3.9772172
20860624,2.2739348
20860625,2.3259168
20860626,4.039722
20860627,3.7739952
20860628,2.8803098
20860629,3.273792
20860630,3.1672506
20860701,3.9308884
20860702,3.883544
20860703,1.329141
20860704,2.9523461
20860705,4.0233846
20860706,4.0258217
20860707,3.9131844
20860708,3.7922204
20860709,2.6394358
20860710,0.94377512
20860711,1.6688788
20860712,3.1105204
20860713,2.5968564
20860714,3.2550671
20860715,3.6483414
20860716,3.6472569
20860717,3.5179396
20860718,3.2659485
20860719,3.0363967
20860720,2.4946668
20860721,3.6167879
20860722,3.7122021
20860723,3.4276884
20860724,3.1047845
20860725,2.8064456
20860726,3.9968026
20860727,2.5452938
20860728,3.160496
20860729,2.8890004
20860730,2.1980083
20860731,1.3169967
20860801,2.9730966
20860802,1.4912347
20860803,1.8536674
20860804,2.6164098
20860805,2.447705
20860806,2.4378407
20860807,2.2805724
20860808,2.0603027
20860809,2.2751713
20860810,2.338475
20860811,2.369211
20860812,2.0992761
20860813,2.2544577
20860814,2.2378535
20860815,1.5784986
20860816,2.3889711
20860817,2.8525462
20860818,3.1791456
20860819,3.5134056
20860820,3.291214
20860821,3.5367179
20860822,2.9780493
20860823,3.7462776
20860824,0.91709673
20860825,2.7274644
20860826,2.2223394
20860827,3.0344586
20860828,1.9133662
20860829,1.4594301
20860830,1.4047463
20860831,2.8444891
20860901,2.591013
20860902,2.6430664
20860903,2.7660961
20860904,2.3760452
20860905,2.4926744
20860906,1.3089517
20860907,0.39709559
20860908,0.68370157
20860909,1.1046222
20860910,1.4565722
20860911,1.8740573
20860912,0.92458749
20860913,1.3885933
20860914,0.52539617
20860915,0.98204523
20860916,1.7474891
20860917,1.5653517
20860918,1.5014994
20860919,1.9265909
20860920,2.04339
20860921,1.9761393
20860922,2.0504963
20860923,1.5733745
20860924,1.1402507
20860925,1.6677622
20860926,1.2297368
20860927,0.58835804
20860928,1.2039703
20860929,1.4873722
20860930,1.5291543
20861001,1.1887491
20861002,1.617036
20861003,1.3520303
20861004,0.6632731
20861005,0.66337734
20861006,1.2717404
20861007,1.5621949
20861008,1.1534092
20861009,1.4078562
20861010,1.3328073
20861011,0.40937549
20861012,0.95059991
20861013,1.2312411
20861014,1.3919911
20861015,1.4821963
20861016,1.4042264
20861017,1.4509449
20861018,1.6104254
20861019,1.3463238
20861020,0.42815855
20861021,1.5687742
20861022,1.3205965
20861023,1.2973123
20861024,1.2676305
20861025,1.156819
20861026,1.1335554
20861027,1.3937513
20861028,0.54396594
20861029,1.089689
20861030,0.43984589
20861031,0.66071606
20861101,0.41608229
20861102,0.9143759
20861103,1.0878352
20861104,0.60936999
20861105,1.0398594
20861106,1.1441728
20861107,1.4018954
20861108,1.3602736
20861109,1.1332328
20861110,0.99252653
20861111,1.3726532
20861112,1.1703632
20861113,1.5794437
20861114,1.5185939
20861115,1.3561677
20861116,1.7013921
20861117,1.138927
20861118,0.22816186
20861119,1.2653058
20861120,1.3159775
20861121,0.32746416
20861122,0.61257863
20861123,1.3894637
20861124,0.98748213
20861125,1.0243746
20861126,1.3267701
20861127,1.0962309
20861128,1.1337572
20861129,1.0844128
20861130,1.5788665
20861201,0.97349548
20861202,1.2507577
20861203,0.67441881
20861204,0.86052352
20861205,1.394098
20861206,1.1780294
20861207,1.2327293
20861208,0.81126237
20861209,0.82875681
20861210,0.71325344
20861211,0.89637762
20861212,1.1609056
20861213,1.1297368
20861214,1.238358
20861215,1.191162
20861216,1.2267773
20861217,1.3662949
20861218,1.0101211
20861219,1.2640797
20861220,0.84964508
20861221,1.0740833
20861222,1.1152467
20861223,1.062777
20861224,1.2510151
20861225,0.96382803
20861226,0.92787027
20861227,0.9989059
20861228,0.78299433
20861229,1.1803398
20861230,1.3689781
20861231,0.50951236
20870101,1.3361355
20870102,1.1372936
20870103,1.0749725
20870104,0.86688364
20870105,1.2761958
20870106,0.81217527
20870107,1.1243126
20870108,0.90636128
20870109,0.98006815
20870110,1.2201363
20870111,0.94184804
20870112,0.87688124
20870113,1.1375498
20870114,1.3510168
20870115,0.9722119
20870116,1.1423981
20870117,0.91743374
20870118,0.52331984
20870119,0.76402819
20870120,0.73481274
20870121,0.75238037
20870122,0.85323089
20870123,0.95927721
20870124,0.80428863
20870125,1.1329834
20870126,1.0198603
20870127,0.89741993
20870128,1.0638995
20870129,1.1165854
20870130,0.89634639
20870131,0.96448416
20870201,1.0296216
20870202,0.84007698
20870203,0.49485195
20870204,1.0701801
20870205,1.09858
20870206,1.5627548
20870207,1.7405119
20870208,1.6790446
20870209,1.0389876
20870210,1.0229549
20870211,1.3485658
20870212,1.3147883
20870213,0.65318036
20870214,0.92201465
20870215,0.79334664
20870216,0.30222762
20870217,0.74709898
20870218,0.9457165
20870219,0.84555542
20870220,0.44851273
20870221,0.85937041
20870222,0.46258718
20870223,1.1578095
20870224,0.92173111
20870225,0.6569258
20870226,0.84240204
20870227,0.88540035
20870228,0.68503785
20870301,0.93507439
20870302,0.53247863
20870303,0.81585717
20870304,1.2836503
20870305,0.61707729
20870306,1.1669923
20870307,1.3281111
20870308,1.4679396
20870309,0.91393578
20870310,0.86975253
20870311,1.3112056
20870312,1.6199272
20870313,1.1318164
20870314,0.91728717
20870315,1.3462758
20870316,0.79157823
20870317,0.32348812
20870318,1.1024567
20870319,1.0643026
20870320,1.4607313
20870321,1.0444022
20870322,1.4978329
20870323,1.032761
20870324,0.14306293
20870325,0.55206126
20870326,1.0496794
20870327,1.2278758
20870328,0.10214863
20870329,0.29242417
20870330,0.96582532
20870331,1.2135319
20870401,0.93386751
20870402,1.3002273
20870403,0.71830547
20870404,1.3368343
20870405,0.85631394
20870406,1.32821
20870407,1.6757953
20870408,1.0741993
20870409,1.0640934
20870410,1.509998
20870411,0.90155947
20870412,1.1628358
20870413,1.5702648
20870414,1.4060094
20870415,0.83476299
20870416,0.66376019
20870417,0.99992341
20870418,1.1006041
20870419,1.2494005
20870420,0.912512
20870421,1.5599273
20870422,1.2768197
20870423,0.94685978
20870424,0.67981225
20870425,1.536863
20870426,1.9586433
20870427,1.8227654
20870428,1.8642662
20870429,0.97062743
20870430,1.0749539
20870501,1.1397647
20870502,1.2553024
20870503,1.3924918
20870504,1.0655352
20870505,1.4977643
20870506,1.2654488
20870507,1.0309169
20870508,1.0264097
20870509,1.5177706
20870510,1.4267703
20870511,1.9421401
20870512,2.1694047
20870513,2.1998806
20870514,1.9239506
20870515,2.6634531
20870516,2.2693222
20870517,2.6842546
20870518,3.3288233
20870519,3.3850067
20870520,3.2352722
20870521,2.5139453
20870522,2.8452623
20870523,3.4892273
20870524,3.2513871
20870525,2.7463262
20870526,2.9254482
20870527,3.5426128
20870528,4.0273662
20870529,4.0720692
20870530,4.1912575
20870531,3.3607211
20870601,3.3903465
20870602,3.5592921
20870603,4.1809115
20870604,3.016165
20870605,4.1614499
20870606,2.9723866
20870607,4.1683073
20870608,3.3333848
20870609,3.951529
20870610,4.3629446
20870611,3.8707409
20870612,3.9432299
20870613,4.2142715
20870614,3.4458995
20870615,1.4720854
20870616,3.7427332
20870617,3.6427808
20870618,3.2364709
20870619,2.2057674
20870620,2.4709194
20870621,2.0687363
20870622,2.0448854
20870623,2.1917918
20870624,1.6823322
20870625,2.2013254
20870626,2.218714
20870627,2.5044656
20870628,2.4203768
20870629,2.0569909
20870630,1.9433156
20870701,2.5380752
20870702,2.2996533
20870703,1.9464116
20870704,1.9783528
20870705,2.4509113
20870706,1.4871576
20870707,2.0146148
20870708,2.6467533
20870709,2.5991807
20870710,2.3081548
20870711,1.9594558
20870712,2.2339094
20870713,1.7484169
20870714,1.9800497
20870715,2.4039605
20870716,2.7928352
20870717,2.5246336
20870718,2.5583024
20870719,1.8858925
20870720,2.7780123
20870721,2.5563614
20870722,2.6217177
20870723,2.7756243
20870724,2.6517596
20870725,3.0553112
20870726,2.8260157
20870727,2.6910162
20870728,3.4426992
20870729,3.1603346
20870730,2.2078676
20870731,0.78517783
20870801,2.0037272
20870802,2.8720481
20870803,2.829329
20870804,2.9218447
20870805,3.2897556
20870806,3.2546923
20870807,3.3239803
20870808,3.3537505
20870809,3.3332226
20870810,3.4453821
20870811,3.1413262
20870812,2.9840515
20870813,3.1993089
20870814,3.7334034
20870815,3.3892274
20870816,3.2368455
20870817,2.7283645
20870818,2.2694547
20870819,2.5507514
20870820,2.8902211
20870821,3.2092776
20870822,1.2847737
20870823,3.6686177
20870824,3.4784377
20870825,2.2816191
20870826,3.1265993
20870827,3.324028
20870828,3.0848725
20870829,3.3779848
20870830,3.6704147
20870831,3.6658356
20870901,3.5398314
20870902,3.1819465
20870903,3.3172164
